Env,Hybrid,Yield_Mg_ha
NCH1_2022,GEMN-0225_PHK76_0013/LH244,12.104049
NCH1_2022,GEMN-0225_PHK76_0014/LH244,12.090942
NCH1_2022,GEMN-0225_PHK76_0018/LH244,12.10475
NCH1_2022,GEMN-0225_PHK76_0019/LH244,12.136958
NCH1_2022,GEMN-0225_PHK76_0021/LH244,12.120391
NCH1_2022,GEMN-0225_PHK76_0022/LH244,12.126875
NCH1_2022,GEMN-0225_PHK76_0027/LH244,12.108511
NCH1_2022,GEMN-0225_PHK76_0028/LH244,12.140781
NCH1_2022,GEMN-0225_PHK76_0031/LH244,12.112256
NCH1_2022,GEMN-0225_PHK76_0032/LH244,12.130806
NCH1_2022,GEMN-0225_PHK76_0039/LH244,12.123024
NCH1_2022,GEMN-0225_PHN46_0001/LH244,12.114887
NCH1_2022,GEMN-0225_PHN46_0003/LH244,12.124603
NCH1_2022,GEMN-0225_PHN46_0004/LH244,12.117918
NCH1_2022,GEMN-0225_PHN46_0005/LH244,12.095909
NCH1_2022,GEMN-0225_PHN46_0006/LH244,12.134359
NCH1_2022,GEMN-0225_PHN46_0008/LH244,12.132875
NCH1_2022,GEMN-0225_PHN46_0009/LH244,12.135275
NCH1_2022,GEMN-0225_PHN46_0014/LH244,12.123629
NCH1_2022,GEMN-0225_PHN46_0021/LH244,12.108901
NCH1_2022,GEMN-0225_PHP02_0001/LH244,12.110951
NCH1_2022,GEMN-0225_PHP02_0002/LH244,12.113039
NCH1_2022,GEMN-0225_PHP02_0003/LH244,12.133862
NCH1_2022,GEMN-0225_PHP02_0005/LH244,12.123229
NCH1_2022,GEMN-0225_PHP02_0006/LH244,12.094654
NCH1_2022,GEMN-0225_PHP02_0007/LH244,12.093775
NCH1_2022,GEMN-0225_PHP02_0008/LH244,12.129101
NCH1_2022,GEMN-0225_PHP02_0009/LH244,12.116489
NCH1_2022,GEMN-0225_PHP02_0010/LH244,12.104647
NCH1_2022,GEMN-0225_PHP02_0012/LH244,12.119847
NCH1_2022,GEMN-0225_PHP02_0013/LH244,12.124769
NCH1_2022,GEMN-0225_PHP02_0014/LH244,12.100988
NCH1_2022,GEMN-0225_PHP02_0015/LH244,12.090578
NCH1_2022,GEMN-0225_PHP02_0017/LH244,12.126011
NCH1_2022,GEMN-0232/LH244,12.108671
NCH1_2022,GEMN-0238/LH244,12.11272
NCH1_2022,GEMN-0257/LH244,12.122983
NCH1_2022,GEMN-0270/LH244,12.138365
NCH1_2022,GEMN-0271/LH244,12.124581
NCH1_2022,GEMN-0287/LH244,12.113328
NCH1_2022,LH145/LH82,10.236036
NCH1_2022,LH185/LH244,12.465373
NCH1_2022,LH195/MO17,12.243614
NCH1_2022,LH195/PHK76,11.334647
NCH1_2022,LH195/PHN82,11.98984
NCH1_2022,LH195/PHZ51,11.668933
NCH1_2022,LH212HT/LH244,12.273907
NCH1_2022,LH213/LH244,12.094356
NCH1_2022,LH216/LH244,12.047304
NCH1_2022,LH244/MO17,12.456758
NCH1_2022,LH244/PHK76,12.175538
NCH1_2022,LH244/PHN82,12.30206
NCH1_2022,LH244/PHZ51,11.977388
NCH1_2022,LH283/LH244,12.111212
NCH1_2022,LH287/LH244,12.146923
NCH1_2022,LH74/PHN82,11.841352
NCH1_2022,LH82/LH244,12.041219
NCH1_2022,M162W/LH244,12.117844
NCH1_2022,M37W/LH244,12.113166
NCH1_2022,MBUB/LH244,12.129358
NCH1_2022,MM501D/LH244,12.120393
NCH1_2022,MO17_PHW30-008-(2N)-01/LH244,12.102758
NCH1_2022,MO17_PHW30-200-(2N)-02/LH244,12.140947
NCH1_2022,MO17_PHW30-309-(2N)-01/LH244,12.113473
NCH1_2022,MO44/LH244,12.560597
NCH1_2022,MO44_LH145_0127/LH244,12.147169
NCH1_2022,MO44_LH145_0138/LH244,12.092842
NCH1_2022,MO44_PHG47_0072/LH244,12.113011
NCH1_2022,MO44_PHG47_0125/LH244,12.145505
NCH1_2022,MO44_PHW65_0025/LH244,12.195417
NCH1_2022,MO44_PHW65_0035/LH244,11.685034
NCH1_2022,MOG/LH244,11.933344
NCH1_2022,MS71/LH244,12.113053
NCH1_2022,NC350/LH244,12.13797
NCH1_2022,NC358/LH244,12.111694
NCH1_2022,NC360/LH244,12.091054
NCH1_2022,NC366/LH244,12.122116
NCH1_2022,NC370/LH244,12.11514
NCH1_2022,NC374/LH244,12.113957
NCH1_2022,NC378/LH244,12.092315
NCH1_2022,NC386/LH244,12.108844
NCH1_2022,NC388/LH244,12.095167
NCH1_2022,NC398/LH244,12.134865
NCH1_2022,NC406/LH244,12.143001
NCH1_2022,NC426/LH244,12.087402
NCH1_2022,NC428/LH244,12.121478
NCH1_2022,NC438/LH244,12.138174
NCH1_2022,NC454/LH244,12.094465
NCH1_2022,NC456/LH244,12.116541
NCH1_2022,NC458/LH244,12.125116
NCH1_2022,NC508/LH244,12.105531
NCH1_2022,NC512/LH244,12.141156
NCH1_2022,NC524/LH244,12.117162
NCH1_2022,NC528/LH244,12.126873
NCH1_2022,NC540/LH244,12.113293
NCH1_2022,NC542/LH244,12.129235
NCH1_2022,NC546/LH244,12.107343
NCH1_2022,NC548/LH244,12.112926
NCH1_2022,NKH8431/LH244,12.228409
NCH1_2022,OH43/LH244,12.118302
NCH1_2022,PH207/LH244,12.0997
NCH1_2022,PH24E/LH244,12.109095
NCH1_2022,PHAP9/LH244,12.107407
NCH1_2022,PHB47/LH244,12.166488
NCH1_2022,PHB47/MO17,11.259876
NCH1_2022,PHB47/PHK76,11.6287
NCH1_2022,PHB47/PHN82,12.178298
NCH1_2022,PHB47/PHZ51,11.310946
NCH1_2022,PHG29/PHG47,10.628469
NCH1_2022,PHG35/LH244,12.142308
NCH1_2022,PHG39/PHN82,12.004533
NCH1_2022,PHG47/LH244,12.080619
NCH1_2022,PHJ40/PHAJ0,9.447764
NCH1_2022,PHJ89/LH244,12.140002
NCH1_2022,PHJ89/PH207,11.516369
NCH1_2022,PHJ90/LH244,12.139782
NCH1_2022,PHK56/LH244,12.267456
NCH1_2022,PHKE6/LH244,12.144027
NCH1_2022,PHN11/LH244,12.332952
NCH1_2022,PHN11_LH145_0005/LH244,12.127961
NCH1_2022,PHN11_LH145_0028/LH244,12.122487
NCH1_2022,PHN11_LH145_0085/LH244,12.123228
NCH1_2022,PHN11_OH43_0001/LH244,12.071622
NCH1_2022,PHN11_OH43_0075/LH244,12.12253
NCH1_2022,PHN11_OH43_0088/LH244,12.115487
NCH1_2022,PHN11_PHG47_0251/LH244,11.948938
NCH1_2022,PHN11_PHG47_0287/LH244,12.113874
NCH1_2022,PHN11_PHW65_0312/LH244,12.461151
NCH1_2022,PHN11_PHW65_0323/LH244,12.462114
NCH1_2022,PHN11_PHW65_0359/LH244,11.984821
NCH1_2022,PHP02/LH244,12.090445
NCH1_2022,PHP55/LH244,12.117598
NCH1_2022,PHR03/LH244,12.115324
NCH1_2022,PHRE1/PHTD5,10.623121
NCH1_2022,PHW30/LH244,12.116178
NCH1_2022,PHW30_MO17-010-(2N)-01/LH244,12.113356
NCH1_2022,PHW30_MO17-032-(2N)-01/LH244,12.096422
NCH1_2022,PHW30_MO17-095-(2N)-01/LH244,12.098908
NCH1_2022,PHW30_MO17-129-(2N)-01/LH244,12.134682
NCH1_2022,PHW30_MO17-178-(2N)-01/LH244,12.133035
NCH1_2022,PHW30_MO17-234-(2N)-02/LH244,12.132096
NCH1_2022,PHW30_MO17-299-(2N)-01/LH244,12.104465
NCH1_2022,PHW52/PHM49,11.531878
NCH1_2022,PHW52/PHN82,12.228405
NCH1_2022,PHW65/LH244,12.381977
NCH1_2022,PHW65_MOG_0137/LH244,12.431697
NCH1_2022,PHW65_MOG_0176/LH244,12.028752
NCH1_2022,PHW65_MOG_0271/LH244,12.245661
NCH1_2022,TX714/PHZ51,11.597725
NCH1_2022,TX714/TX779,11.248402
NCH1_2022,TX777/LH195,11.416113
NCH1_2022,TX779/LH195,11.546591
NCH1_2022,TX951/LH195,11.303852
NCH1_2022,W10001_0003/LH244,12.111597
NCH1_2022,W10001_0007/LH244,12.113368
NCH1_2022,W10001_0008/LH244,12.108054
NCH1_2022,W10001_0009/LH244,12.088564
NCH1_2022,W10001_0010/LH244,12.125484
NCH1_2022,W10001_0011/LH244,12.116159
NCH1_2022,W10001_0012/LH244,12.116673
NCH1_2022,W10001_0013/LH244,12.115985
NCH1_2022,W10001_0014/LH244,12.138517
NCH1_2022,W10001_0016/LH244,12.100762
NCH1_2022,W10001_0017/LH244,12.097284
NCH1_2022,W10001_0018/LH244,12.106916
NCH1_2022,W10001_0019/LH244,12.111921
NCH1_2022,W10001_0021/LH244,12.12224
NCH1_2022,W10001_0022/LH244,11.613229
NCH1_2022,W10001_0023/LH244,12.102537
NCH1_2022,W10001_0030/LH244,12.130161
NCH1_2022,W10001_0031/LH244,12.125933
NCH1_2022,W10001_0033/LH244,12.11799
NCH1_2022,W10001_0036/LH244,12.116764
NCH1_2022,W10001_0040/LH244,12.09996
NCH1_2022,W10001_0047/LH244,12.10899
NCH1_2022,W10002_0002/LH244,12.114236
NCH1_2022,W10002_0004/LH244,12.129749
NCH1_2022,W10005_0029/LH244,12.12815
NCH1_2022,W10005_0107/LH244,11.959885
NCH1_2022,W10005_0111/LH244,12.105917
NCH1_2022,W10005_0147/LH244,12.069939
NCH1_2022,W10005_0220/LH244,12.092417
NCH1_2022,W10010_0018/LH244,12.119725
NCH1_2022,W10010_0032/LH244,12.117289
NCH1_2022,W10010_0084/LH244,12.093046
NCH1_2022,W10010_0093/LH244,12.109896
NCH1_2022,W10010_0101/LH244,12.125207
NCH1_2022,W10010_0118/LH244,12.148507
NCH1_2022,W10010_0124/LH244,12.126204
NCH1_2022,W10010_0148/LH244,12.13542
NCH1_2022,W10010_0170/LH244,12.110348
NCH1_2022,W10010_0175/LH244,12.13609
NCH1_2022,W10010_0188/LH244,12.10664
NCH1_2022,W10010_0189/LH244,12.11494
NCH1_2022,W10010_0215/LH244,12.124972
NCH1_2022,W10010_0239/LH244,12.128043
NCH1_2022,W10010_0279/LH244,12.120598
NCH1_2022,W10010_0294/LH244,12.111629
NCH1_2022,W10010_0310/LH244,12.134452
NCH1_2022,W10010_0311/LH244,12.098951
NCH1_2022,W10010_0337/LH244,12.128579
NCH1_2022,W10010_0346/LH244,12.128988
NCH1_2022,W10010_0358/LH244,12.130033
NCH1_2022,W10010_0366/LH244,12.129444
NCH1_2022,W10010_0381/LH244,12.127286
NCH1_2022,W10010_0452/LH244,12.132826
NCH1_2022,W10010_0464/LH244,12.10037
NCH1_2022,W22/LH244,12.12007
NEH1_2022,B14A/H95,11.262666
NEH1_2022,B14A/MO17,11.29866
NEH1_2022,B14A/OH43,11.426103
NEH1_2022,B37/H95,11.345842
NEH1_2022,B37/MO17,11.426103
NEH1_2022,B37/OH43,11.407866
NEH1_2022,B73/MO17,12.256013
NEH1_2022,B73/PHK76,12.188705
NEH1_2022,B73/PHM49,12.215572
NEH1_2022,B73/PHN82,12.336029
NEH1_2022,B73/PHZ51,12.013208
NEH1_2022,B73/TX779,11.318038
NEH1_2022,B97/LH244,12.230383
NEH1_2022,BGEM-0039-N/LH244,11.898594
NEH1_2022,BGEM-0063-N/LH244,12.336205
NEH1_2022,BGEM-0089-N/LH244,11.997916
NEH1_2022,BGEM-0129-N/LH244,9.59091
NEH1_2022,CG119/CG108,5.977673
NEH1_2022,CG44/CGR01,11.250966
NEH1_2022,DK3IIH6/LH244,12.589352
NEH1_2022,DK78010/LH244,12.321829
NEH1_2022,F42/H95,11.849451
NEH1_2022,F42/MO17,12.18107
NEH1_2022,F42/OH43,11.838495
NEH1_2022,GEMN-0096/LH244,12.315204
NEH1_2022,GEMN-0096_LH212HT_0001/LH244,12.301214
NEH1_2022,GEMN-0096_LH212HT_0004/LH244,12.310874
NEH1_2022,GEMN-0096_LH212HT_0005/LH244,12.330328
NEH1_2022,GEMN-0096_LH212HT_0006/LH244,12.2995
NEH1_2022,GEMN-0096_LH212HT_0009/LH244,12.302389
NEH1_2022,GEMN-0096_LH212HT_0013/LH244,12.320592
NEH1_2022,GEMN-0096_LH212HT_0017/LH244,12.321856
NEH1_2022,GEMN-0096_PHJ89_0001/LH244,12.302488
NEH1_2022,GEMN-0096_PHJ89_0002/LH244,12.317305
NEH1_2022,GEMN-0096_PHJ89_0006/LH244,12.308055
NEH1_2022,GEMN-0096_PHJ89_0007/LH244,12.307531
NEH1_2022,GEMN-0096_PHJ89_0009/LH244,12.298946
NEH1_2022,GEMN-0096_PHJ89_0010/LH244,12.316129
NEH1_2022,GEMN-0096_PHJ89_0011/LH244,12.304873
NEH1_2022,GEMN-0096_PHJ89_0012/LH244,12.313472
NEH1_2022,GEMN-0096_PHJ89_0013/LH244,12.321474
NEH1_2022,GEMN-0096_PHJ89_0014/LH244,12.321748
NEH1_2022,GEMN-0096_PHJ89_0016/LH244,12.296731
NEH1_2022,GEMN-0096_PHK76_0001/LH244,12.311361
NEH1_2022,GEMN-0096_PHK76_0002/LH244,12.299904
NEH1_2022,GEMN-0096_PHK76_0003/LH244,12.308644
NEH1_2022,GEMN-0096_PHK76_0004/LH244,12.324547
NEH1_2022,GEMN-0096_PHK76_0006/LH244,12.328609
NEH1_2022,GEMN-0096_PHK76_0007/LH244,12.304131
NEH1_2022,GEMN-0096_PHK76_0013/LH244,12.29831
NEH1_2022,GEMN-0096_PHK76_0016/LH244,12.302141
NEH1_2022,GEMN-0096_PHN46_0001/LH244,12.307971
NEH1_2022,GEMN-0096_PHN46_0002/LH244,12.289104
NEH1_2022,GEMN-0096_PHN46_0003/LH244,12.299308
NEH1_2022,GEMN-0096_PHN46_0004/LH244,12.298232
NEH1_2022,GEMN-0096_PHN46_0005/LH244,12.308722
NEH1_2022,GEMN-0096_PHN46_0007/LH244,12.301385
NEH1_2022,GEMN-0096_PHN46_0010/LH244,12.304394
NEH1_2022,GEMN-0096_PHN46_0012/LH244,12.327436
NEH1_2022,GEMN-0096_PHN46_0013/LH244,12.291069
NEH1_2022,GEMN-0096_PHN46_0014/LH244,12.302505
NEH1_2022,GEMN-0096_PHN46_0020/LH244,12.298587
NEH1_2022,GEMN-0096_PHP02_0001/LH244,12.311174
NEH1_2022,GEMN-0096_PHP02_0003/LH244,12.318655
NEH1_2022,GEMN-0096_PHP02_0005/LH244,12.317722
NEH1_2022,GEMN-0096_PHP02_0006/LH244,12.307743
NEH1_2022,GEMN-0096_PHP02_0007/LH244,12.295537
NEH1_2022,GEMN-0096_PHP02_0011/LH244,12.310038
NEH1_2022,GEMN-0096_PHP02_0012/LH244,12.307039
NEH1_2022,GEMN-0096_PHP02_0016/LH244,12.30358
NEH1_2022,GEMN-0096_PHP02_0025/LH244,12.327194
NEH1_2022,GEMN-0096_PHP02_0030/LH244,12.310886
NEH1_2022,GEMN-0097/LH244,12.311436
NEH1_2022,GEMN-0097_LH212HT_0004/LH244,12.301765
NEH1_2022,GEMN-0097_LH212HT_0019/LH244,12.312941
NEH1_2022,GEMN-0097_LH212HT_0020/LH244,12.321939
NEH1_2022,GEMN-0097_LH212HT_0026/LH244,12.314676
NEH1_2022,GEMN-0097_LH212HT_0032/LH244,12.32398
NEH1_2022,GEMN-0097_LH212HT_0047/LH244,12.318131
NEH1_2022,GEMN-0097_LH212HT_0054/LH244,12.299722
NEH1_2022,GEMN-0097_LH212HT_0058/LH244,12.308638
NEH1_2022,GEMN-0097_LH212HT_0062/LH244,12.315684
NEH1_2022,GEMN-0097_LH212HT_0069/LH244,12.30637
NEH1_2022,GEMN-0097_LH212HT_0085/LH244,12.302141
NEH1_2022,GEMN-0097_PHJ89_0001/LH244,12.301224
NEH1_2022,GEMN-0097_PHJ89_0002/LH244,12.310852
NEH1_2022,GEMN-0097_PHJ89_0003/LH244,12.313936
NEH1_2022,GEMN-0097_PHJ89_0005/LH244,12.298586
NEH1_2022,GEMN-0097_PHJ89_0006/LH244,12.305822
NEH1_2022,GEMN-0097_PHJ89_0007/LH244,12.311775
NEH1_2022,GEMN-0097_PHJ89_0008/LH244,12.315804
NEH1_2022,GEMN-0097_PHJ89_0010/LH244,12.3248
NEH1_2022,GEMN-0097_PHJ89_0011/LH244,12.307091
NEH1_2022,GEMN-0097_PHJ89_0012/LH244,12.322848
NEH1_2022,GEMN-0097_PHJ89_0013/LH244,12.314026
NEH1_2022,GEMN-0097_PHJ89_0016/LH244,12.323617
NEH1_2022,GEMN-0097_PHJ89_0020/LH244,12.30791
NEH1_2022,GEMN-0097_PHJ89_0025/LH244,12.298327
NEH1_2022,GEMN-0097_PHJ89_0026/LH244,12.318859
NEH1_2022,GEMN-0097_PHJ89_0027/LH244,12.298996
NEH1_2022,GEMN-0097_PHJ89_0028/LH244,12.311751
NEH1_2022,GEMN-0097_PHJ89_0029/LH244,12.313601
NEH1_2022,GEMN-0097_PHJ89_0036/LH244,12.300406
NEH1_2022,GEMN-0097_PHJ89_0039/LH244,12.301084
NEH1_2022,GEMN-0097_PHK76_0003/LH244,12.314575
NEH1_2022,GEMN-0097_PHK76_0007/LH244,12.303556
NEH1_2022,GEMN-0097_PHK76_0009/LH244,12.3141
NEH1_2022,GEMN-0097_PHK76_0011/LH244,12.31113
NEH1_2022,GEMN-0097_PHK76_0018/LH244,12.30113
NEH1_2022,GEMN-0097_PHK76_0021/LH244,12.300255
NEH1_2022,GEMN-0097_PHK76_0037/LH244,12.326698
NEH1_2022,GEMN-0097_PHK76_0038/LH244,12.308434
NEH1_2022,GEMN-0097_PHK76_0039/LH244,12.324227
NEH1_2022,GEMN-0097_PHK76_0041/LH244,12.30728
NEH1_2022,GEMN-0097_PHK76_0048/LH244,12.323921
NEH1_2022,GEMN-0097_PHK76_0055/LH244,12.312301
NEH1_2022,GEMN-0097_PHK76_0060/LH244,12.311733
NEH1_2022,GEMN-0097_PHN46_0001/LH244,12.299191
NEH1_2022,GEMN-0097_PHN46_0003/LH244,12.317249
NEH1_2022,GEMN-0097_PHN46_0004/LH244,12.315388
NEH1_2022,GEMN-0097_PHN46_0005/LH244,12.318583
NEH1_2022,GEMN-0097_PHN46_0008/LH244,12.328465
NEH1_2022,GEMN-0097_PHN46_0011/LH244,12.28747
NEH1_2022,GEMN-0097_PHN46_0014/LH244,12.30409
NEH1_2022,GEMN-0097_PHN46_0018/LH244,12.309273
NEH1_2022,GEMN-0097_PHP02_0002/LH244,12.310869
NEH1_2022,GEMN-0097_PHP02_0003/LH244,12.307465
NEH1_2022,GEMN-0097_PHP02_0005/LH244,12.302445
NEH1_2022,GEMN-0097_PHP02_0006/LH244,12.301987
NEH1_2022,GEMN-0097_PHP02_0007/LH244,12.31721
NEH1_2022,GEMN-0098/LH244,12.31325
NEH1_2022,GEMN-0124/LH244,12.304377
NEH1_2022,GEMN-0144/LH244,12.308197
NEH1_2022,GEMN-0157/LH244,12.307131
NEH1_2022,GEMN-0177/LH244,12.317395
NEH1_2022,GEMN-0178/LH244,12.321675
NEH1_2022,GEMN-0187/LH244,12.316915
NEH1_2022,GEMN-0192_LH212HT_0001/LH244,12.308739
NEH1_2022,GEMN-0192_LH212HT_0006/LH244,12.333634
NEH1_2022,GEMN-0192_LH212HT_0010/LH244,12.309653
NEH1_2022,GEMN-0192_LH212HT_0011/LH244,12.320539
NEH1_2022,GEMN-0192_LH212HT_0012/LH244,12.311369
NEH1_2022,GEMN-0192_LH212HT_0013/LH244,12.297735
NEH1_2022,GEMN-0192_LH212HT_0014/LH244,12.30162
NEH1_2022,GEMN-0192_LH212HT_0018/LH244,12.313588
NEH1_2022,GEMN-0192_LH212HT_0021/LH244,12.304451
NEH1_2022,GEMN-0192_LH212HT_0023/LH244,12.296577
NEH1_2022,GEMN-0192_PHJ89_0001/LH244,12.313732
NEH1_2022,GEMN-0192_PHK76_0002/LH244,12.326588
NEH1_2022,GEMN-0192_PHK76_0004/LH244,12.317118
NEH1_2022,GEMN-0192_PHK76_0005/LH244,12.309503
NEH1_2022,GEMN-0192_PHK76_0006/LH244,12.302869
NEH1_2022,GEMN-0192_PHK76_0007/LH244,12.325415
NEH1_2022,GEMN-0192_PHK76_0008/LH244,12.312953
NEH1_2022,GEMN-0192_PHK76_0009/LH244,12.312819
NEH1_2022,GEMN-0192_PHK76_0010/LH244,12.296673
NEH1_2022,GEMN-0192_PHK76_0011/LH244,12.314046
NEH1_2022,GEMN-0192_PHK76_0012/LH244,12.305447
NEH1_2022,GEMN-0192_PHK76_0013/LH244,12.322771
NEH1_2022,GEMN-0192_PHK76_0014/LH244,12.32873
NEH1_2022,GEMN-0192_PHK76_0015/LH244,12.320814
NEH1_2022,GEMN-0192_PHK76_0016/LH244,12.312784
NEH1_2022,GEMN-0192_PHK76_0019/LH244,12.312954
NEH1_2022,GEMN-0192_PHK76_0021/LH244,12.310003
NEH1_2022,GEMN-0192_PHK76_0025/LH244,12.301663
NEH1_2022,GEMN-0192_PHK76_0028/LH244,12.323269
NEH1_2022,GEMN-0192_PHK76_0030/LH244,12.314755
NEH1_2022,GEMN-0192_PHK76_0032/LH244,12.315184
NEH1_2022,GEMN-0192_PHK76_0033/LH244,12.305584
NEH1_2022,GEMN-0192_PHK76_0035/LH244,12.305476
NEH1_2022,GEMN-0192_PHK76_0036/LH244,12.315434
NEH1_2022,GEMN-0192_PHK76_0044/LH244,12.299065
NEH1_2022,GEMN-0192_PHK76_0045/LH244,12.309511
NEH1_2022,GEMN-0192_PHN46_0002/LH244,12.328281
NEH1_2022,GEMN-0192_PHN46_0003/LH244,12.310711
NEH1_2022,GEMN-0192_PHN46_0004/LH244,12.307774
NEH1_2022,GEMN-0192_PHN46_0005/LH244,12.318054
NEH1_2022,GEMN-0192_PHN46_0006/LH244,12.29862
NEH1_2022,GEMN-0192_PHN46_0008/LH244,12.315739
NEH1_2022,GEMN-0192_PHN46_0009/LH244,12.313417
NEH1_2022,GEMN-0192_PHN46_0010/LH244,12.324212
NEH1_2022,GEMN-0192_PHN46_0011/LH244,12.315525
NEH1_2022,GEMN-0192_PHN46_0012/LH244,12.293257
NEH1_2022,GEMN-0192_PHN46_0014/LH244,12.28797
NEH1_2022,GEMN-0192_PHN46_0015/LH244,12.320685
NEH1_2022,GEMN-0192_PHN46_0025/LH244,12.321787
NEH1_2022,GEMN-0192_PHP02_0001/LH244,12.321707
NEH1_2022,GEMN-0192_PHP02_0003/LH244,12.301973
NEH1_2022,GEMN-0225/LH244,12.307787
NEH1_2022,GEMN-0225_LH212HT_0002/LH244,12.307701
NEH1_2022,GEMN-0225_LH212HT_0005/LH244,12.31683
NEH1_2022,GEMN-0225_LH212HT_0006/LH244,12.30026
NEH1_2022,GEMN-0225_LH212HT_0008/LH244,12.296268
NEH1_2022,GEMN-0225_LH212HT_0015/LH244,12.323793
NEH1_2022,GEMN-0225_LH212HT_0017/LH244,12.332882
NEH1_2022,GEMN-0225_LH212HT_0024/LH244,12.30826
NEH1_2022,GEMN-0225_LH212HT_0029/LH244,12.326662
NEH1_2022,GEMN-0225_LH212HT_0036/LH244,12.313488
NEH1_2022,GEMN-0225_LH212HT_0043/LH244,12.315657
NEH1_2022,GEMN-0225_PHJ89_0001/LH244,12.306547
NEH1_2022,GEMN-0225_PHJ89_0002/LH244,12.3233
NEH1_2022,GEMN-0225_PHJ89_0003/LH244,12.297907
NEH1_2022,GEMN-0225_PHJ89_0004/LH244,12.312143
NEH1_2022,GEMN-0225_PHJ89_0005/LH244,12.305769
NEH1_2022,GEMN-0225_PHJ89_0008/LH244,12.321895
NEH1_2022,GEMN-0225_PHJ89_0009/LH244,12.309593
NEH1_2022,GEMN-0225_PHJ89_0015/LH244,12.331777
NEH1_2022,GEMN-0225_PHJ89_0016/LH244,12.322066
NEH1_2022,GEMN-0225_PHJ89_0017/LH244,12.309114
NEH1_2022,GEMN-0225_PHJ89_0020/LH244,12.303715
NEH1_2022,GEMN-0225_PHJ89_0021/LH244,12.295838
NEH1_2022,GEMN-0225_PHJ89_0022/LH244,12.318289
NEH1_2022,GEMN-0225_PHJ89_0032/LH244,12.323511
NEH1_2022,GEMN-0225_PHK76_0002/LH244,12.31943
NEH1_2022,GEMN-0225_PHK76_0003/LH244,12.310841
NEH1_2022,GEMN-0225_PHK76_0004/LH244,12.327642
NEH1_2022,GEMN-0225_PHK76_0005/LH244,12.323192
NEH1_2022,GEMN-0225_PHK76_0007/LH244,12.316517
NEH1_2022,GEMN-0225_PHK76_0008/LH244,12.30493
NEH1_2022,GEMN-0225_PHK76_0012/LH244,12.310823
NEH1_2022,GEMN-0225_PHK76_0013/LH244,12.304251
NEH1_2022,GEMN-0225_PHK76_0014/LH244,12.29572
NEH1_2022,GEMN-0225_PHK76_0018/LH244,12.304707
NEH1_2022,GEMN-0225_PHK76_0019/LH244,12.325669
NEH1_2022,GEMN-0225_PHK76_0021/LH244,12.314887
NEH1_2022,GEMN-0225_PHK76_0022/LH244,12.319107
NEH1_2022,GEMN-0225_PHK76_0028/LH244,12.328157
NEH1_2022,GEMN-0225_PHK76_0031/LH244,12.309591
NEH1_2022,GEMN-0225_PHN46_0001/LH244,12.311305
NEH1_2022,GEMN-0225_PHN46_0003/LH244,12.317628
NEH1_2022,GEMN-0225_PHN46_0005/LH244,12.298953
NEH1_2022,GEMN-0225_PHN46_0006/LH244,12.323977
NEH1_2022,GEMN-0225_PHN46_0021/LH244,12.307408
NEH1_2022,GEMN-0225_PHP02_0001/LH244,12.308743
NEH1_2022,GEMN-0225_PHP02_0003/LH244,12.323654
NEH1_2022,GEMN-0225_PHP02_0005/LH244,12.316734
NEH1_2022,GEMN-0225_PHP02_0006/LH244,12.298136
NEH1_2022,GEMN-0225_PHP02_0008/LH244,12.320557
NEH1_2022,GEMN-0225_PHP02_0009/LH244,12.312347
NEH1_2022,GEMN-0225_PHP02_0010/LH244,12.30464
NEH1_2022,GEMN-0225_PHP02_0012/LH244,12.314533
NEH1_2022,GEMN-0225_PHP02_0013/LH244,12.317737
NEH1_2022,GEMN-0225_PHP02_0014/LH244,12.302258
NEH1_2022,GEMN-0225_PHP02_0015/LH244,12.295483
NEH1_2022,GEMN-0225_PHP02_0017/LH244,12.318544
NEH1_2022,GEMN-0238/LH244,12.309894
NEH1_2022,GEMN-0271/LH244,12.317615
NEH1_2022,GEMN-0287/LH244,12.310289
NEH1_2022,LH145/LH82,10.669313
NEH1_2022,LH195/MO17,12.40434
NEH1_2022,LH195/PHK76,11.751796
NEH1_2022,LH195/PHN82,12.226858
NEH1_2022,LH195/PHZ51,12.01527
NEH1_2022,LH216/LH244,12.262835
NEH1_2022,LH244/MO17,12.609947
NEH1_2022,LH244/PHK76,12.351147
NEH1_2022,LH244/PHN82,12.45525
NEH1_2022,LH244/PHZ51,12.219434
NEH1_2022,LH283/LH244,12.308912
NEH1_2022,LH287/LH244,12.332155
NEH1_2022,LH74/PHN82,12.13039
NEH1_2022,LH82/LH244,12.258653
NEH1_2022,M162W/LH244,12.313229
NEH1_2022,MBUB/LH244,12.320724
NEH1_2022,MM501D/LH244,12.314887
NEH1_2022,MO17_PHW30-008-(2N)-01/LH244,12.303411
NEH1_2022,MO17_PHW30-200-(2N)-02/LH244,12.328266
NEH1_2022,MO17_PHW30-309-(2N)-01/LH244,12.310385
NEH1_2022,MO44_LH145_0127/LH244,12.332315
NEH1_2022,MO44_LH145_0138/LH244,12.296956
NEH1_2022,MO44_PHG47_0072/LH244,12.310083
NEH1_2022,MO44_PHG47_0125/LH244,12.331232
NEH1_2022,MO44_PHW65_0025/LH244,12.365822
NEH1_2022,MO44_PHW65_0035/LH244,12.027351
NEH1_2022,MOG/LH244,12.191392
NEH1_2022,NC358/LH244,12.309226
NEH1_2022,NKH8431/LH244,12.391345
NEH1_2022,OH43/LH244,12.313528
NEH1_2022,PH207/LH244,12.30142
