Env,Hybrid,Yield_Mg_ha
NEH1_2022,PHKE6/LH244,11.372414
NEH1_2022,PHN11/LH244,11.563687
NEH1_2022,PHN11_LH145_0005/LH244,11.327438
NEH1_2022,PHN11_LH145_0028/LH244,11.429182
NEH1_2022,PHN11_LH145_0085/LH244,10.855904
NEH1_2022,PHN11_OH43_0075/LH244,10.508007
NEH1_2022,PHN11_OH43_0088/LH244,11.257421
NEH1_2022,PHN11_PHG47_0251/LH244,11.540746
NEH1_2022,PHN11_PHG47_0287/LH244,11.1884775
NEH1_2022,PHN11_PHW65_0312/LH244,11.770082
NEH1_2022,PHN11_PHW65_0323/LH244,11.97323
NEH1_2022,PHN11_PHW65_0359/LH244,11.792774
NEH1_2022,PHN46/LH244,11.076229
NEH1_2022,PHP02/LH244,11.604856
NEH1_2022,PHP55/LH244,11.931909
NEH1_2022,PHR03/LH244,10.968363
NEH1_2022,PHRE1/PHTD5,10.124005
NEH1_2022,PHW30/LH244,11.050812
NEH1_2022,PHW30_MO17-010-(2N)-01/LH244,11.263957
NEH1_2022,PHW30_MO17-032-(2N)-01/LH244,11.211049
NEH1_2022,PHW30_MO17-095-(2N)-01/LH244,11.120014
NEH1_2022,PHW30_MO17-129-(2N)-01/LH244,11.623655
NEH1_2022,PHW30_MO17-178-(2N)-01/LH244,11.476549
NEH1_2022,PHW30_MO17-234-(2N)-02/LH244,11.347829
NEH1_2022,PHW52/PHM49,11.146635
NEH1_2022,PHW52/PHN82,10.806
NEH1_2022,PHW65_MOG_0137/LH244,11.752327
NEH1_2022,PHW65_MOG_0176/LH244,11.353251
NEH1_2022,PHW65_MOG_0271/LH244,12.440428
NEH1_2022,TX714/PHZ51,8.789788
NEH1_2022,TX714/TX779,7.6759934
NEH1_2022,TX777/LH195,8.848087025261142
NEH1_2022,TX779/LH195,8.848087025261142
NEH1_2022,TX951/LH195,8.848087025261142
NEH1_2022,W10001_0003/LH244,10.734977
NEH1_2022,W10001_0007/LH244,11.231925
NEH1_2022,W10001_0009/LH244,10.651486
NEH1_2022,W10001_0012/LH244,10.472431
NEH1_2022,W10001_0014/LH244,10.531357
NEH1_2022,W10001_0016/LH244,10.677258
NEH1_2022,W10001_0017/LH244,10.500847
NEH1_2022,W10001_0019/LH244,10.790291
NEH1_2022,W10001_0021/LH244,11.156818
NEH1_2022,W10001_0022/LH244,11.163496
NEH1_2022,W10001_0023/LH244,10.671099
NEH1_2022,W10001_0031/LH244,10.260711
NEH1_2022,W10001_0040/LH244,11.0471115
NEH1_2022,W10001_0047/LH244,10.449846
NEH1_2022,W10005_0029/LH244,12.306066
NEH1_2022,W10005_0107/LH244,11.589342
NEH1_2022,W10005_0111/LH244,11.772458
NEH1_2022,W10005_0147/LH244,11.877546
NEH1_2022,W10005_0220/LH244,12.025177
NEH1_2022,W10010_0084/LH244,11.517921
NEH1_2022,W10010_0093/LH244,11.182232
NEH1_2022,W10010_0118/LH244,11.175342
NEH1_2022,W10010_0124/LH244,11.569458
NEH1_2022,W10010_0148/LH244,11.841572
NEH1_2022,W10010_0170/LH244,11.639484
NEH1_2022,W10010_0189/LH244,11.132
NEH1_2022,W10010_0279/LH244,11.281958
NEH1_2022,W10010_0294/LH244,11.776055
NEH1_2022,W10010_0311/LH244,11.218516
NEH1_2022,W10010_0337/LH244,10.986044
NEH1_2022,W10010_0346/LH244,11.749678
NEH1_2022,W10010_0358/LH244,11.149252
NEH2_2022,B14A/H95,7.8664994
NEH2_2022,B14A/MO17,8.372829
NEH2_2022,B14A/OH43,8.056694
NEH2_2022,B37/H95,7.6784945
NEH2_2022,B37/MO17,7.956781
NEH2_2022,B37/OH43,7.852387
NEH2_2022,B73/MO17,7.9651
NEH2_2022,B73/PHM49,8.234444
NEH2_2022,B73/PHN82,8.064262
NEH2_2022,B73/TX779,6.94743
NEH2_2022,B97/LH244,8.631699
NEH2_2022,BGEM-0039-N/LH244,7.9988794
NEH2_2022,BGEM-0063-N/LH244,8.23975
NEH2_2022,BGEM-0089-N/LH244,8.1605015
NEH2_2022,BGEM-0124-N/LH244,7.9053164
NEH2_2022,BGEM-0129-N/LH244,8.362372
NEH2_2022,CG119/CG108,7.47512
NEH2_2022,CG44/CGR01,8.273266
NEH2_2022,DK3IIH6/LH244,8.4123955
NEH2_2022,DK78010/LH244,7.3965597
NEH2_2022,F42/H95,7.517176
NEH2_2022,F42/MO17,8.019696
NEH2_2022,F42/OH43,7.743381
NEH2_2022,GEMN-0096/LH244,8.300772
NEH2_2022,GEMN-0096_LH212HT_0001/LH244,8.73667
NEH2_2022,GEMN-0096_LH212HT_0004/LH244,8.685188
NEH2_2022,GEMN-0096_LH212HT_0005/LH244,9.07778
NEH2_2022,GEMN-0096_LH212HT_0006/LH244,8.427586
NEH2_2022,GEMN-0096_LH212HT_0009/LH244,8.815458
NEH2_2022,GEMN-0096_LH212HT_0012/LH244,8.450154
NEH2_2022,GEMN-0096_LH212HT_0013/LH244,8.731218
NEH2_2022,GEMN-0096_LH212HT_0017/LH244,8.885282
NEH2_2022,GEMN-0096_PHJ89_0001/LH244,8.034921
NEH2_2022,GEMN-0096_PHJ89_0002/LH244,8.091848
NEH2_2022,GEMN-0096_PHJ89_0006/LH244,8.297478
NEH2_2022,GEMN-0096_PHJ89_0007/LH244,8.073491
NEH2_2022,GEMN-0096_PHJ89_0009/LH244,8.45386
NEH2_2022,GEMN-0096_PHJ89_0010/LH244,8.566312
NEH2_2022,GEMN-0096_PHJ89_0011/LH244,8.002573
NEH2_2022,GEMN-0096_PHJ89_0012/LH244,7.9975157
NEH2_2022,GEMN-0096_PHJ89_0013/LH244,8.502123
NEH2_2022,GEMN-0096_PHJ89_0014/LH244,8.0287695
NEH2_2022,GEMN-0096_PHK76_0001/LH244,8.504364
NEH2_2022,GEMN-0096_PHK76_0002/LH244,8.544842
NEH2_2022,GEMN-0096_PHK76_0003/LH244,8.6920395
NEH2_2022,GEMN-0096_PHK76_0004/LH244,8.616002
NEH2_2022,GEMN-0096_PHK76_0007/LH244,8.544357
NEH2_2022,GEMN-0096_PHK76_0013/LH244,8.614424
NEH2_2022,GEMN-0096_PHK76_0016/LH244,8.493921
NEH2_2022,GEMN-0096_PHN46_0001/LH244,8.538134
NEH2_2022,GEMN-0096_PHN46_0002/LH244,8.364637
NEH2_2022,GEMN-0096_PHN46_0003/LH244,8.4552765
NEH2_2022,GEMN-0096_PHN46_0004/LH244,8.31178
NEH2_2022,GEMN-0096_PHN46_0005/LH244,7.985332
NEH2_2022,GEMN-0096_PHN46_0007/LH244,8.610936
NEH2_2022,GEMN-0096_PHN46_0010/LH244,8.554622
NEH2_2022,GEMN-0096_PHN46_0012/LH244,8.171609
NEH2_2022,GEMN-0096_PHN46_0013/LH244,7.8672934
NEH2_2022,GEMN-0096_PHN46_0014/LH244,8.343582
NEH2_2022,GEMN-0096_PHN46_0020/LH244,8.7956505
NEH2_2022,GEMN-0096_PHP02_0001/LH244,8.360607
NEH2_2022,GEMN-0096_PHP02_0003/LH244,8.197443
NEH2_2022,GEMN-0096_PHP02_0005/LH244,8.133272
NEH2_2022,GEMN-0096_PHP02_0006/LH244,8.125843
NEH2_2022,GEMN-0096_PHP02_0007/LH244,8.988786
NEH2_2022,GEMN-0096_PHP02_0011/LH244,8.519605
NEH2_2022,GEMN-0096_PHP02_0012/LH244,8.60888
NEH2_2022,GEMN-0096_PHP02_0016/LH244,8.480573
NEH2_2022,GEMN-0096_PHP02_0025/LH244,8.137837
NEH2_2022,GEMN-0097/LH244,7.872791
NEH2_2022,GEMN-0097_LH212HT_0004/LH244,7.9102063
NEH2_2022,GEMN-0097_LH212HT_0019/LH244,7.907615
NEH2_2022,GEMN-0097_LH212HT_0020/LH244,8.471795
NEH2_2022,GEMN-0097_LH212HT_0026/LH244,7.9970384
NEH2_2022,GEMN-0097_LH212HT_0047/LH244,7.9377213
NEH2_2022,GEMN-0097_LH212HT_0054/LH244,8.065091
NEH2_2022,GEMN-0097_LH212HT_0058/LH244,7.5053606
NEH2_2022,GEMN-0097_LH212HT_0062/LH244,8.081241
NEH2_2022,GEMN-0097_LH212HT_0069/LH244,8.09886
NEH2_2022,GEMN-0097_LH212HT_0085/LH244,7.740996
NEH2_2022,GEMN-0097_PHJ89_0001/LH244,7.9373093
NEH2_2022,GEMN-0097_PHJ89_0002/LH244,8.175632
NEH2_2022,GEMN-0097_PHJ89_0003/LH244,8.007616
NEH2_2022,GEMN-0097_PHJ89_0005/LH244,7.940842
NEH2_2022,GEMN-0097_PHJ89_0006/LH244,7.2448173
NEH2_2022,GEMN-0097_PHJ89_0007/LH244,7.9572
NEH2_2022,GEMN-0097_PHJ89_0008/LH244,7.8040943
NEH2_2022,GEMN-0097_PHJ89_0010/LH244,8.090888
NEH2_2022,GEMN-0097_PHJ89_0011/LH244,7.796375
NEH2_2022,GEMN-0097_PHJ89_0012/LH244,8.19573
NEH2_2022,GEMN-0097_PHJ89_0013/LH244,8.2797365
NEH2_2022,GEMN-0097_PHJ89_0016/LH244,7.7015367
NEH2_2022,GEMN-0097_PHJ89_0020/LH244,8.287016
NEH2_2022,GEMN-0097_PHJ89_0025/LH244,8.096127
NEH2_2022,GEMN-0097_PHJ89_0026/LH244,7.9962907
NEH2_2022,GEMN-0097_PHJ89_0027/LH244,8.366997
NEH2_2022,GEMN-0097_PHJ89_0028/LH244,8.233122
NEH2_2022,GEMN-0097_PHJ89_0029/LH244,8.363853
NEH2_2022,GEMN-0097_PHJ89_0036/LH244,8.051199
NEH2_2022,GEMN-0097_PHK76_0003/LH244,7.914552
NEH2_2022,GEMN-0097_PHK76_0007/LH244,8.216597
NEH2_2022,GEMN-0097_PHK76_0009/LH244,8.253027
NEH2_2022,GEMN-0097_PHK76_0011/LH244,7.998711
NEH2_2022,GEMN-0097_PHK76_0014/LH244,8.066727
NEH2_2022,GEMN-0097_PHK76_0015/LH244,7.822171
NEH2_2022,GEMN-0097_PHK76_0018/LH244,7.818146
NEH2_2022,GEMN-0097_PHK76_0021/LH244,7.9694934
NEH2_2022,GEMN-0097_PHK76_0037/LH244,8.389366
NEH2_2022,GEMN-0097_PHK76_0038/LH244,8.1938305
NEH2_2022,GEMN-0097_PHK76_0039/LH244,8.05114
NEH2_2022,GEMN-0097_PHK76_0041/LH244,7.3842115
NEH2_2022,GEMN-0097_PHK76_0048/LH244,8.205504
NEH2_2022,GEMN-0097_PHK76_0053/LH244,7.602732
NEH2_2022,GEMN-0097_PHK76_0055/LH244,7.805618
NEH2_2022,GEMN-0097_PHK76_0060/LH244,7.518393
NEH2_2022,GEMN-0097_PHN46_0001/LH244,7.514607
NEH2_2022,GEMN-0097_PHN46_0003/LH244,8.009546
NEH2_2022,GEMN-0097_PHN46_0004/LH244,8.00506
NEH2_2022,GEMN-0097_PHN46_0005/LH244,7.929402
NEH2_2022,GEMN-0097_PHN46_0008/LH244,8.576147
NEH2_2022,GEMN-0097_PHN46_0011/LH244,8.021709
NEH2_2022,GEMN-0097_PHN46_0014/LH244,7.678927
NEH2_2022,GEMN-0097_PHN46_0018/LH244,8.02194
NEH2_2022,GEMN-0097_PHP02_0002/LH244,7.502645
NEH2_2022,GEMN-0097_PHP02_0003/LH244,7.76234
NEH2_2022,GEMN-0097_PHP02_0005/LH244,8.347141
NEH2_2022,GEMN-0097_PHP02_0006/LH244,7.7769895
NEH2_2022,GEMN-0097_PHP02_0007/LH244,7.2405925
NEH2_2022,GEMN-0098/LH244,8.183641
NEH2_2022,GEMN-0124/LH244,8.386614
NEH2_2022,GEMN-0144/LH244,8.200351
NEH2_2022,GEMN-0157/LH244,8.392893
NEH2_2022,GEMN-0177/LH244,8.997938
NEH2_2022,GEMN-0178/LH244,8.938916
NEH2_2022,GEMN-0187/LH244,8.303329
NEH2_2022,GEMN-0192/LH244,8.096025
NEH2_2022,GEMN-0192_LH212HT_0001/LH244,8.711775
NEH2_2022,GEMN-0192_LH212HT_0006/LH244,8.460744
NEH2_2022,GEMN-0192_LH212HT_0010/LH244,8.390554
NEH2_2022,GEMN-0192_LH212HT_0011/LH244,8.237358
NEH2_2022,GEMN-0192_LH212HT_0012/LH244,8.177261
NEH2_2022,GEMN-0192_LH212HT_0013/LH244,8.378082
NEH2_2022,GEMN-0192_LH212HT_0014/LH244,8.474444
NEH2_2022,GEMN-0192_LH212HT_0018/LH244,8.409969
NEH2_2022,GEMN-0192_LH212HT_0021/LH244,8.581096
NEH2_2022,GEMN-0192_LH212HT_0023/LH244,8.765871
NEH2_2022,GEMN-0192_PHJ89_0001/LH244,7.947505
NEH2_2022,GEMN-0192_PHJ89_0002/LH244,8.55831
NEH2_2022,GEMN-0192_PHK76_0002/LH244,8.444702
NEH2_2022,GEMN-0192_PHK76_0004/LH244,8.520401
NEH2_2022,GEMN-0192_PHK76_0005/LH244,8.662246
NEH2_2022,GEMN-0192_PHK76_0006/LH244,8.391311
NEH2_2022,GEMN-0192_PHK76_0007/LH244,8.240299
NEH2_2022,GEMN-0192_PHK76_0008/LH244,8.150924
NEH2_2022,GEMN-0192_PHK76_0009/LH244,8.726896
NEH2_2022,GEMN-0192_PHK76_0010/LH244,8.361522
NEH2_2022,GEMN-0192_PHK76_0011/LH244,8.209244
NEH2_2022,GEMN-0192_PHK76_0012/LH244,8.280516
NEH2_2022,GEMN-0192_PHK76_0013/LH244,7.958033
NEH2_2022,GEMN-0192_PHK76_0014/LH244,8.537405
NEH2_2022,GEMN-0192_PHK76_0015/LH244,8.584675
NEH2_2022,GEMN-0192_PHK76_0016/LH244,8.301532
NEH2_2022,GEMN-0192_PHK76_0019/LH244,8.221221
NEH2_2022,GEMN-0192_PHK76_0021/LH244,8.253092
NEH2_2022,GEMN-0192_PHK76_0025/LH244,8.434199
NEH2_2022,GEMN-0192_PHK76_0028/LH244,7.9768453
NEH2_2022,GEMN-0192_PHK76_0030/LH244,8.65159
NEH2_2022,GEMN-0192_PHK76_0032/LH244,8.177156
NEH2_2022,GEMN-0192_PHK76_0035/LH244,8.249245
NEH2_2022,GEMN-0192_PHK76_0036/LH244,8.694857
NEH2_2022,GEMN-0192_PHK76_0044/LH244,8.799345
NEH2_2022,GEMN-0192_PHK76_0045/LH244,8.2462845
NEH2_2022,GEMN-0192_PHN46_0002/LH244,8.460832
NEH2_2022,GEMN-0192_PHN46_0003/LH244,8.227905
NEH2_2022,GEMN-0192_PHN46_0004/LH244,8.357607
NEH2_2022,GEMN-0192_PHN46_0005/LH244,8.652888
NEH2_2022,GEMN-0192_PHN46_0006/LH244,8.057497
NEH2_2022,GEMN-0192_PHN46_0008/LH244,8.461762
NEH2_2022,GEMN-0192_PHN46_0009/LH244,8.509757
NEH2_2022,GEMN-0192_PHN46_0010/LH244,8.069899
NEH2_2022,GEMN-0192_PHN46_0011/LH244,8.302059
NEH2_2022,GEMN-0192_PHN46_0012/LH244,8.25878
NEH2_2022,GEMN-0192_PHN46_0014/LH244,7.906476
NEH2_2022,GEMN-0192_PHN46_0015/LH244,8.379821
NEH2_2022,GEMN-0192_PHN46_0025/LH244,8.131136
NEH2_2022,GEMN-0192_PHP02_0001/LH244,8.490166
NEH2_2022,GEMN-0225/LH244,8.562695
NEH2_2022,GEMN-0225_LH212HT_0002/LH244,8.597817
NEH2_2022,GEMN-0225_LH212HT_0005/LH244,8.893396
NEH2_2022,GEMN-0225_LH212HT_0008/LH244,8.4183235
NEH2_2022,GEMN-0225_LH212HT_0015/LH244,8.658655
NEH2_2022,GEMN-0225_LH212HT_0017/LH244,8.767223
NEH2_2022,GEMN-0225_LH212HT_0024/LH244,7.4674187
NEH2_2022,GEMN-0225_LH212HT_0029/LH244,8.912277
NEH2_2022,GEMN-0225_LH212HT_0036/LH244,8.734159
NEH2_2022,GEMN-0225_LH212HT_0043/LH244,7.719156
NEH2_2022,GEMN-0225_PHJ89_0001/LH244,8.37743
NEH2_2022,GEMN-0225_PHJ89_0002/LH244,8.218521
NEH2_2022,GEMN-0225_PHJ89_0003/LH244,8.165699
NEH2_2022,GEMN-0225_PHJ89_0004/LH244,8.379297
NEH2_2022,GEMN-0225_PHJ89_0005/LH244,8.573822
NEH2_2022,GEMN-0225_PHJ89_0006/LH244,7.996537
NEH2_2022,GEMN-0225_PHJ89_0008/LH244,8.474756
NEH2_2022,GEMN-0225_PHJ89_0009/LH244,8.234025
NEH2_2022,GEMN-0225_PHJ89_0013/LH244,8.490373
NEH2_2022,GEMN-0225_PHJ89_0015/LH244,8.948476
NEH2_2022,GEMN-0225_PHJ89_0016/LH244,8.360247
NEH2_2022,GEMN-0225_PHJ89_0017/LH244,8.176676
NEH2_2022,GEMN-0225_PHJ89_0020/LH244,8.313065
NEH2_2022,GEMN-0225_PHJ89_0021/LH244,8.361979
NEH2_2022,GEMN-0225_PHJ89_0022/LH244,8.071011
NEH2_2022,GEMN-0225_PHJ89_0026/LH244,7.767701
NEH2_2022,GEMN-0225_PHJ89_0032/LH244,8.255115
NEH2_2022,GEMN-0225_PHK76_0002/LH244,8.766082
NEH2_2022,GEMN-0225_PHK76_0003/LH244,8.353009
NEH2_2022,GEMN-0225_PHK76_0004/LH244,8.951449
NEH2_2022,GEMN-0225_PHK76_0005/LH244,8.130354
NEH2_2022,GEMN-0225_PHK76_0007/LH244,8.860619
NEH2_2022,GEMN-0225_PHK76_0008/LH244,8.600832
NEH2_2022,GEMN-0225_PHK76_0012/LH244,7.962802
NEH2_2022,GEMN-0225_PHK76_0013/LH244,8.602865
NEH2_2022,GEMN-0225_PHK76_0014/LH244,8.955473
NEH2_2022,GEMN-0225_PHK76_0018/LH244,8.795368
NEH2_2022,GEMN-0225_PHK76_0019/LH244,8.500679
NEH2_2022,GEMN-0225_PHK76_0021/LH244,8.480833
NEH2_2022,GEMN-0225_PHK76_0022/LH244,8.042093
NEH2_2022,GEMN-0225_PHK76_0028/LH244,8.265713
NEH2_2022,GEMN-0225_PHK76_0031/LH244,7.9764915
NEH2_2022,GEMN-0225_PHN46_0001/LH244,8.453962
NEH2_2022,GEMN-0225_PHN46_0003/LH244,8.2063675
NEH2_2022,GEMN-0225_PHN46_0005/LH244,8.18434
NEH2_2022,GEMN-0225_PHP02_0001/LH244,8.185272
NEH2_2022,GEMN-0225_PHP02_0002/LH244,8.162824
NEH2_2022,GEMN-0225_PHP02_0003/LH244,8.364321
NEH2_2022,GEMN-0225_PHP02_0005/LH244,7.8251085
NEH2_2022,GEMN-0225_PHP02_0006/LH244,8.480726
NEH2_2022,GEMN-0225_PHP02_0008/LH244,8.898691
NEH2_2022,GEMN-0225_PHP02_0009/LH244,8.836391
NEH2_2022,GEMN-0225_PHP02_0010/LH244,8.516392
NEH2_2022,GEMN-0225_PHP02_0012/LH244,8.050827
NEH2_2022,GEMN-0225_PHP02_0013/LH244,8.488113
NEH2_2022,GEMN-0225_PHP02_0014/LH244,8.385115
NEH2_2022,GEMN-0225_PHP02_0015/LH244,8.410555
NEH2_2022,GEMN-0238/LH244,8.68947
NEH2_2022,GEMN-0271/LH244,8.026359
NEH2_2022,GEMN-0287/LH244,8.497949
NEH2_2022,LH195/PHZ51,8.206858
NEH2_2022,LH216/LH244,8.28624
NEH2_2022,LH244/PHK76,8.860255
NEH2_2022,LH244/PHZ51,8.186113
NEH2_2022,LH283/LH244,8.204161
NEH2_2022,LH287/LH244,8.853544
NEH2_2022,LH74/PHN82,8.327502
NEH2_2022,LH82/LH244,7.964144
NEH2_2022,M162W/LH244,8.094978
NEH2_2022,MBUB/LH244,8.488613
NEH2_2022,MM501D/LH244,8.5762005
NEH2_2022,MO17_PHW30-008-(2N)-01/LH244,9.462019
NEH2_2022,MO17_PHW30-200-(2N)-02/LH244,8.740925
NEH2_2022,MO17_PHW30-309-(2N)-01/LH244,8.448008
NEH2_2022,MO44_LH145_0127/LH244,8.698307
NEH2_2022,MO44_LH145_0138/LH244,7.789675
NEH2_2022,MO44_PHG47_0072/LH244,8.468409
NEH2_2022,MO44_PHG47_0125/LH244,8.351467
NEH2_2022,MO44_PHW65_0025/LH244,9.071566
NEH2_2022,MO44_PHW65_0035/LH244,8.065693
NEH2_2022,MOG/LH244,8.269669
NEH2_2022,NC358/LH244,8.19903
NEH2_2022,NC528/LH244,8.365719
NEH2_2022,NKH8431/LH244,7.9252267
NEH2_2022,OH43/LH244,8.6103115
NEH2_2022,PH207/LH244,8.7362995
NEH2_2022,PH24E/LH244,8.430459
NEH2_2022,PHAP9/LH244,8.673565
NEH2_2022,PHB47/LH244,8.356554
NEH2_2022,PHB47/PHN82,8.167801
NEH2_2022,PHB47/PHZ51,7.950189
NEH2_2022,PHG29/PHG47,8.200878
NEH2_2022,PHG47/LH244,8.220108
NEH2_2022,PHJ40/PHAJ0,8.600121
NEH2_2022,PHJ89/LH244,8.58992
NEH2_2022,PHJ90/LH244,8.210961
NEH2_2022,PHK56/LH244,8.693396
NEH2_2022,PHKE6/LH244,8.537424
NEH2_2022,PHN11/LH244,8.80766
NEH2_2022,PHN11_LH145_0005/LH244,8.794103
NEH2_2022,PHN11_LH145_0028/LH244,8.729384
NEH2_2022,PHN11_LH145_0085/LH244,8.063906
NEH2_2022,PHN11_OH43_0075/LH244,7.595317
NEH2_2022,PHN11_OH43_0088/LH244,8.558414
NEH2_2022,PHN11_PHG47_0251/LH244,8.880647
NEH2_2022,PHN11_PHG47_0287/LH244,8.388388
NEH2_2022,PHN11_PHW65_0312/LH244,9.189521
NEH2_2022,PHN11_PHW65_0323/LH244,9.094008
NEH2_2022,PHN11_PHW65_0359/LH244,9.177198
NEH2_2022,PHN46/LH244,8.201963
NEH2_2022,PHP02/LH244,8.9667225
NEH2_2022,PHP55/LH244,9.183512
NEH2_2022,PHR03/LH244,8.365904
NEH2_2022,PHRE1/PHTD5,7.670922
NEH2_2022,PHW30/LH244,8.23477
NEH2_2022,PHW30_MO17-010-(2N)-01/LH244,8.539866
NEH2_2022,PHW30_MO17-032-(2N)-01/LH244,8.639116
NEH2_2022,PHW30_MO17-095-(2N)-01/LH244,8.419186
NEH2_2022,PHW30_MO17-129-(2N)-01/LH244,9.003813
NEH2_2022,PHW30_MO17-234-(2N)-02/LH244,8.613955
NEH2_2022,PHW52/PHM49,8.4488945
NEH2_2022,PHW52/PHN82,8.272185
NEH2_2022,PHW65_MOG_0137/LH244,8.774843
NEH2_2022,PHW65_MOG_0176/LH244,8.386841
NEH2_2022,PHW65_MOG_0271/LH244,9.963951
NEH2_2022,TX714/TX779,7.1405206
NEH2_2022,TX777/LH195,8.848087025261142
NEH2_2022,TX779/LH195,8.848087025261142
NEH2_2022,TX951/LH195,8.848087025261142
NEH2_2022,W10001_0003/LH244,8.161938
NEH2_2022,W10001_0007/LH244,8.514141
NEH2_2022,W10001_0009/LH244,7.9005594
NEH2_2022,W10001_0012/LH244,7.6808643
NEH2_2022,W10001_0014/LH244,7.966565
NEH2_2022,W10001_0016/LH244,8.0634
NEH2_2022,W10001_0017/LH244,7.8837056
NEH2_2022,W10001_0019/LH244,7.796762
NEH2_2022,W10001_0021/LH244,8.324617
NEH2_2022,W10001_0022/LH244,8.303064
NEH2_2022,W10001_0023/LH244,7.7888722
NEH2_2022,W10001_0031/LH244,7.370195
NEH2_2022,W10001_0040/LH244,8.348436
NEH2_2022,W10001_0047/LH244,7.630734
NEH2_2022,W10005_0029/LH244,9.490995
NEH2_2022,W10005_0107/LH244,8.878605
NEH2_2022,W10005_0111/LH244,9.136265
NEH2_2022,W10005_0147/LH244,9.127678
NEH2_2022,W10005_0220/LH244,9.432573
NEH2_2022,W10010_0084/LH244,8.978691
NEH2_2022,W10010_0093/LH244,8.372134
NEH2_2022,W10010_0118/LH244,8.441235
NEH2_2022,W10010_0124/LH244,8.905687
NEH2_2022,W10010_0148/LH244,9.294891
NEH2_2022,W10010_0170/LH244,9.050229
NEH2_2022,W10010_0189/LH244,8.397606
NEH2_2022,W10010_0279/LH244,8.384853
NEH2_2022,W10010_0294/LH244,9.136929
NEH2_2022,W10010_0311/LH244,8.445852
NEH2_2022,W10010_0337/LH244,8.209469
NEH2_2022,W10010_0346/LH244,9.126429
NEH2_2022,W10010_0358/LH244,8.56138
NEH3_2022,B14A/H95,7.8664994
NEH3_2022,B14A/MO17,8.372829
NEH3_2022,B14A/OH43,8.056694
NEH3_2022,B37/H95,7.6784945
NEH3_2022,B37/MO17,7.956781
NEH3_2022,B37/OH43,7.852387
NEH3_2022,B73/MO17,7.9651
NEH3_2022,B73/PHM49,8.234444
NEH3_2022,B73/PHN82,8.064262
NEH3_2022,B73/TX779,6.94743
NEH3_2022,B97/LH244,8.631699
NEH3_2022,BGEM-0039-N/LH244,7.9988794
NEH3_2022,BGEM-0063-N/LH244,8.23975
NEH3_2022,BGEM-0089-N/LH244,8.1605015
NEH3_2022,BGEM-0124-N/LH244,7.9053164
NEH3_2022,BGEM-0129-N/LH244,8.362372
NEH3_2022,CG119/CG108,7.47512
NEH3_2022,CG44/CGR01,8.273266
NEH3_2022,DK3IIH6/LH244,8.4123955
NEH3_2022,DK78010/LH244,7.3965597
NEH3_2022,F42/H95,7.517176
NEH3_2022,F42/MO17,8.019696
NEH3_2022,F42/OH43,7.743381
NEH3_2022,GEMN-0096/LH244,8.300772
NEH3_2022,GEMN-0096_LH212HT_0001/LH244,8.73667
NEH3_2022,GEMN-0096_LH212HT_0004/LH244,8.685188
NEH3_2022,GEMN-0096_LH212HT_0005/LH244,9.07778
NEH3_2022,GEMN-0096_LH212HT_0006/LH244,8.427586
NEH3_2022,GEMN-0096_LH212HT_0009/LH244,8.815458
NEH3_2022,GEMN-0096_LH212HT_0012/LH244,8.450154
NEH3_2022,GEMN-0096_LH212HT_0017/LH244,8.885282
NEH3_2022,GEMN-0096_PHJ89_0001/LH244,8.034921
NEH3_2022,GEMN-0096_PHJ89_0002/LH244,8.091848
NEH3_2022,GEMN-0096_PHJ89_0006/LH244,8.297478
NEH3_2022,GEMN-0096_PHJ89_0007/LH244,8.073491
NEH3_2022,GEMN-0096_PHJ89_0009/LH244,8.45386
NEH3_2022,GEMN-0096_PHJ89_0010/LH244,8.566312
NEH3_2022,GEMN-0096_PHJ89_0011/LH244,8.002573
NEH3_2022,GEMN-0096_PHJ89_0012/LH244,7.9975157
NEH3_2022,GEMN-0096_PHJ89_0013/LH244,8.502123
NEH3_2022,GEMN-0096_PHJ89_0014/LH244,8.0287695
NEH3_2022,GEMN-0096_PHJ89_0016/LH244,8.802289
NEH3_2022,GEMN-0096_PHK76_0001/LH244,8.504364
NEH3_2022,GEMN-0096_PHK76_0002/LH244,8.544842
NEH3_2022,GEMN-0096_PHK76_0003/LH244,8.6920395
NEH3_2022,GEMN-0096_PHK76_0004/LH244,8.616002
NEH3_2022,GEMN-0096_PHK76_0006/LH244,8.526379
NEH3_2022,GEMN-0096_PHK76_0007/LH244,8.544357
NEH3_2022,GEMN-0096_PHK76_0013/LH244,8.614424
NEH3_2022,GEMN-0096_PHK76_0016/LH244,8.493921
NEH3_2022,GEMN-0096_PHN46_0001/LH244,8.538134
NEH3_2022,GEMN-0096_PHN46_0002/LH244,8.364637
NEH3_2022,GEMN-0096_PHN46_0003/LH244,8.4552765
NEH3_2022,GEMN-0096_PHN46_0004/LH244,8.31178
NEH3_2022,GEMN-0096_PHN46_0005/LH244,7.985332
NEH3_2022,GEMN-0096_PHN46_0007/LH244,8.610936
NEH3_2022,GEMN-0096_PHN46_0010/LH244,8.554622
NEH3_2022,GEMN-0096_PHN46_0012/LH244,8.171609
NEH3_2022,GEMN-0096_PHN46_0013/LH244,7.8672934
NEH3_2022,GEMN-0096_PHN46_0014/LH244,8.343582
NEH3_2022,GEMN-0096_PHN46_0020/LH244,8.7956505
NEH3_2022,GEMN-0096_PHP02_0001/LH244,8.360607
NEH3_2022,GEMN-0096_PHP02_0003/LH244,8.197443
